price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,month,weekday
172500.0,3,1,1140.0,8800.0,1,no,No view,Average,1140,0,1972,2002,4804 S 378th St,Auburn,WA 98001,May,Monday
379950.0,3,2,1690.0,9144.0,1,no,No view,Good,1140,550,1956,0,6601 NE 153rd Pl,Kenmore,WA 98028,May,Monday
468000.0,2,1,1160.0,6000.0,1,no,No view,Good,860,300,1942,1982,3169 NE 85th St,Seattle,WA 98115,May,Tuesday
477000.0,4,3,1720.0,6270.0,2,no,No view,Average,1720,0,1978,0,5149 S Graham St,Seattle,WA 98118,May,Tuesday
529000.0,3,1,1210.0,3328.0,1,no,No view,Good,1210,0,1924,0,6015 5th Ave NW,Seattle,WA 98107,May,Tuesday
312000.0,3,2,1255.0,1374.0,3,no,No view,Average,1255,0,2004,2003,11716 16th Ave NE,Seattle,WA 98125,May,Tuesday
326100.0,2,1,880.0,7683.0,1,no,No view,Average,880,0,1942,1999,11709 3rd Ave NW,Seattle,WA 98177,May,Tuesday
360000.0,3,1,1050.0,9206.0,1,no,No view,Average,1050,0,1954,2005,10710 Lake City Way NE,Seattle,WA 98125,May,Tuesday
438000.0,3,2,1650.0,7684.0,1,no,No view,Good,1650,0,1961,2001,18504 57th Ave NE,Kenmore,WA 98028,May,Tuesday
360000.0,3,1,1570.0,9467.0,1,no,No view,Average,1570,0,1954,2005,19141 1st Ave NW,Shoreline,WA 98177,May,Tuesday
461000.0,4,3,2920.0,7200.0,1,no,Good view,Average,1470,0,1921,2006,3438-3474 S Charles St,Seattle,WA 98144,May,Tuesday
688000.0,4,3,3000.0,4000.0,1,no,Good view,Average,1970,1030,1913,2014,3220 19th Ave S,Seattle,WA 98144,May,Tuesday
585000.0,3,2,1850.0,7735.0,1,no,No view,Good,1850,0,1983,0,4640 193rd Ave SE,Issaquah,WA 98027,May,Tuesday
265000.0,3,3,1440.0,7741.0,1,no,No view,Good,1000,440,1983,0,11009 SE 220th Pl,Kent,WA 98031,May,Tuesday
375000.0,3,2,1440.0,8775.0,1,no,No view,Average,1440,0,1973,2013,13607 128th Ave NE,Kirkland,WA 98034,May,Tuesday
326500.0,3,1,1810.0,12375.0,2,no,No view,Average,1810,0,1970,2014,15717 126th Pl NE,Woodinville,WA 98072,May,Tuesday
160000.0,2,1,1180.0,9350.0,1,no,No view,Average,1180,0,1918,0,12662 60th Ave S,Seattle,WA 98178,May,Tuesday
461000.0,4,4,3070.0,5850.0,2,no,No view,Excellent,2400,670,1927,0,1527 39th Ave E,Seattle,WA 98112,May,Tuesday
735000.0,5,3,3390.0,5211.0,2,no,No view,Average,3390,0,2004,2003,Trossachs Blvd SE,Sammamish,WA 98075,May,Tuesday
400000.0,2,1,1470.0,6120.0,1,no,No view,Fair,1470,0,1940,0,3825 NE 87th St,Seattle,WA 98115,May,Tuesday
800000.0,4,3,2680.0,7200.0,1,no,No view,Average,1380,0,1952,2013,11540 NE 91st St,Kirkland,WA 98033,May,Tuesday
949880.0,4,3,2290.0,10687.0,2,no,No view,Average,2290,0,1978,0,10413 SE 25th St,Bellevue,WA 98004,May,Tuesday
405000.0,3,2,1980.0,8100.0,1,no,No view,Good,1310,670,1949,1985,2317 N 147th St,Shoreline,WA 98133,May,Tuesday
399000.0,4,3,2870.0,9292.0,2,no,No view,Average,2540,330,1979,2014,16727 163rd Pl SE,Renton,WA 98058,May,Tuesday
730001.0,3,2,1840.0,4750.0,1,no,No view,Excellent,1010,830,1951,0,7741 29th Ave NW,Seattle,WA 98117,May,Tuesday
461000.0,4,4,1980.0,7684.0,2,no,Good view,Average,1590,0,2000,0,6875 SE 33rd St,Mercer Island,WA 98040,May,Tuesday
260000.0,3,2,1630.0,8018.0,1,no,No view,Average,1630,0,2003,0,311 Dereks Pl,Pacific,WA 98047,May,Tuesday
751750.0,2,2,1880.0,5400.0,1,no,No view,Average,1880,0,1902,0,516 16th Ave E,Seattle,WA 98112,May,Tuesday
325000.0,3,2,1780.0,7684.0,1,no,No view,Good,1780,0,1983,0,26222 142nd Ave SE,Kent,WA 98042,May,Tuesday
344950.0,4,2,2330.0,6250.0,1,no,No view,Good,1400,930,1941,1998,440 Scenic Way,Kent,WA 98030,May,Tuesday
457500.0,3,2,1840.0,4030.0,1,no,No view,Excellent,1050,790,1925,0,1626 S Bennett St,Seattle,WA 98108,May,Tuesday
389000.0,5,2,2330.0,10750.0,1,no,No view,Good,1190,1140,1962,0,14323 73rd Ave NE,Kenmore,WA 98028,May,Tuesday
515000.0,4,3,3200.0,6473.0,2,no,No view,Average,3200,0,2005,0,5201 NE 11th Ct,Renton,WA 98059,May,Tuesday
732000.0,3,3,2330.0,1987.0,2,no,Excellent view,Average,1410,920,2004,2003,6123 37th Ave NW,Seattle,WA 98107,May,Tuesday
415000.0,3,3,1950.0,8868.0,1,no,No view,Average,1350,600,1964,2000,1531 NE 172nd St,Shoreline,WA 98155,May,Tuesday
461000.0,4,4,3080.0,4815.0,2,no,Good view,Average,2300,780,1937,2009,2441-2499 Crane Dr W,Seattle,WA 98199,May,Tuesday
535000.0,2,1,1040.0,5527.0,1,no,No view,Average,1040,0,1951,1994,6559 42nd Ave NE,Seattle,WA 98115,May,Tuesday
540000.0,4,3,1960.0,3565.0,2,no,No view,Average,1960,0,1940,2003,2113 41st Ave SW,Seattle,WA 98116,May,Tuesday
525000.0,5,3,2750.0,3800.0,1,no,No view,Excellent,1750,1000,1926,0,7550 14th Avenue Northeast,Seattle,WA 98115,May,Tuesday
570000.0,3,2,1930.0,7684.0,1,no,No view,Average,1930,0,1977,2004,15816 NE 195th St,Woodinville,WA 98072,May,Tuesday
569950.0,5,3,1980.0,7684.0,2,no,No view,Average,1590,0,2001,0,31617 6th Ave SW,Federal Way,WA 98023,May,Tuesday
283200.0,4,3,1982.0,6406.0,2,no,No view,Average,1982,0,2004,2003,26526 111th Pl SE,Kent,WA 98030,May,Tuesday
461000.0,3,3,2640.0,4050.0,1,no,No view,Excellent,1750,890,1926,0,1532 McGilvra Blvd E,Seattle,WA 98112,May,Tuesday
830000.0,4,3,1850.0,7684.0,1,no,No view,Average,1430,420,1978,0,5022 Private Rd,Redmond,WA 98052,May,Tuesday
495000.0,4,3,1940.0,9144.0,1,no,No view,Good,1430,510,1956,0,1805 154th Ave SE,Bellevue,WA 98007,May,Tuesday
292050.0,5,3,2840.0,7199.0,1,no,No view,Average,1710,1130,2003,0,10719 47th Ave S,Tukwila,WA 98178,May,Tuesday
415000.0,5,2,1900.0,10226.0,1,no,No view,Average,1130,770,1961,2004,8605 NE 137th St,Kirkland,WA 98034,May,Tuesday
295832.0,5,1,1410.0,6400.0,1,no,No view,Excellent,960,450,1955,0,20208 1st Pl S,Des Moines,WA 98198,May,Tuesday
450000.0,4,3,2520.0,8515.0,2,no,No view,Average,2520,0,1999,0,28312 NE 138th Pl,Duvall,WA 98019,May,Tuesday
461000.0,4,4,3160.0,9525.0,2,no,No view,Average,3160,0,1997,0,4646 88th Ave SE,Mercer Island,WA 98040,May,Tuesday
857000.0,4,3,3720.0,7684.0,2,no,No view,Average,1590,0,1991,0,10161 134th Pl NE,Kirkland,WA 98033,May,Tuesday
499950.0,3,4,1820.0,1501.0,2,no,No view,Average,1430,390,2014,0,729 Martin Luther King Jr Way S,Seattle,WA 98144,May,Tuesday
465000.0,3,2,1560.0,8640.0,1,no,No view,Excellent,1560,0,1967,0,14216-14228 117th Ave NE,Kirkland,WA 98034,May,Tuesday
329000.0,3,1,1600.0,5952.0,1,no,No view,Good,1150,450,1964,0,8127 22nd Ave SW,Seattle,WA 98106,May,Tuesday
475000.0,3,2,1230.0,11502.0,1,no,No view,Good,1230,0,1984,0,15918 NE 113th Ct,Redmond,WA 98052,May,Tuesday
255000.0,3,1,960.0,8100.0,1,no,No view,Average,960,0,1955,2005,20234 20th Ave NE,Shoreline,WA 98155,May,Tuesday
435000.0,3,1,1270.0,4000.0,1,no,Average view,Average,1270,0,1928,1954,3824 35th Ave SW,Seattle,WA 98126,May,Tuesday
685000.0,3,3,2810.0,7700.0,2,no,No view,Average,2810,0,2001,0,6231 Lake Washington Blvd SE,Bellevue,WA 98006,May,Tuesday
715000.0,2,3,2160.0,5581.0,1,no,No view,Average,2160,0,2002,0,23744 NE 116th Pl,Redmond,WA 98053,May,Tuesday
780000.0,3,3,2520.0,2152.0,1,no,No view,Average,1560,960,1925,2006,1906 11th Ave W,Seattle,WA 98119,May,Tuesday
345000.0,2,2,1180.0,844.0,2,no,No view,Average,990,190,2005,0,323 25th Ave S,Seattle,WA 98144,May,Tuesday
355000.0,4,3,1810.0,4970.0,2,no,No view,Average,1810,0,2003,0,1035 Duvall Pl NE,Renton,WA 98059,May,Tuesday
282000.0,3,3,1680.0,7684.0,1,no,No view,Average,1240,440,1994,0,20020 127th Pl SE,Kent,WA 98031,May,Tuesday
244000.0,3,1,910.0,5250.0,1,no,No view,Good,910,0,1971,0,1256 SW 146th St,Burien,WA 98166,May,Tuesday
461000.0,3,4,3250.0,5797.0,2,no,Average view,Good,2370,880,1951,1999,3041 37th Ave W,Seattle,WA 98199,May,Tuesday
375000.0,3,2,2000.0,7294.0,1,no,No view,Average,1520,480,1965,1993,5230 S Rose St,Seattle,WA 98118,May,Tuesday
461000.0,3,4,3790.0,7684.0,2,no,Excellent view,Average,1590,0,1985,0,17780 13th Ave NW,Seattle,WA 98177,May,Tuesday
527500.0,3,2,2310.0,7684.0,1,no,No view,Average,1760,550,1977,2004,1950 NW Goode Pl,Issaquah,WA 98027,May,Tuesday
461000.0,3,3,2510.0,6339.0,1,no,Average view,Excellent,1810,700,1932,2002,3227 Whalley Pl W,Seattle,WA 98199,May,Tuesday
313000.0,3,2,1320.0,6205.0,1,no,No view,Excellent,1320,0,1948,1985,15345 Stone Ave N,Shoreline,WA 98133,May,Tuesday
587000.0,3,3,2370.0,7684.0,2,no,No view,Average,2370,0,1979,2014,3118 264th Ave NE,Redmond,WA 98053,May,Tuesday
304000.0,3,1,900.0,7500.0,1,no,No view,Good,900,0,1972,0,7725 NE 143rd St,Kirkland,WA 98034,May,Tuesday
675000.0,3,3,2540.0,7680.0,2,no,Poor view,Good,2540,0,1940,2001,12037 6th Ave NW,Seattle,WA 98177,May,Tuesday
305000.0,4,1,2100.0,9288.0,1,no,No view,Good,1050,1050,1968,0,16423 126th Pl SE,Renton,WA 98058,May,Tuesday
280000.0,3,1,1200.0,6250.0,1,no,No view,Average,920,280,1943,2002,10424 2nd Ave S,Seattle,WA 98168,May,Tuesday
461000.0,5,4,3720.0,7684.0,2,no,No view,Average,1590,0,2005,0,1414 235th Pl SE,Sammamish,WA 98075,May,Tuesday
500000.0,3,3,1760.0,4539.0,2,no,No view,Average,1760,0,1988,2000,3728 246th Ave SE,Issaquah,WA 98029,May,Tuesday
274950.0,3,2,1670.0,7415.0,1,no,No view,Average,1320,350,1987,2000,16828 SE 251 St,Covington,WA 98042,May,Tuesday
455600.0,3,3,2420.0,8252.0,2,no,No view,Average,2420,0,1998,2006,7000 Autumn Ave SE,Snoqualmie,WA 98065,May,Tuesday
461000.0,5,3,3480.0,7684.0,2,no,No view,Good,3480,0,1964,0,3601-3733 Greenbrier Ln,Mercer Island,WA 98040,May,Tuesday
312900.0,4,3,1630.0,4473.0,2,no,No view,Average,1630,0,2003,0,24506 SE 276th Ct,Maple Valley,WA 98038,May,Tuesday
535000.0,4,3,2340.0,5600.0,2,no,No view,Average,2340,0,1921,2013,10207 37th Ave SW,Seattle,WA 98146,May,Tuesday
427000.0,2,1,920.0,3780.0,1,no,No view,Average,920,0,1910,2006,807 N 42nd St,Seattle,WA 98103,May,Tuesday
405000.0,2,1,910.0,6490.0,1,no,No view,Average,910,0,1942,1999,8221 21st Ave NE,Seattle,WA 98115,May,Tuesday
480000.0,3,1,1150.0,4945.0,1,no,Average view,Average,1150,0,1943,2002,4103 37th Ave SW,Seattle,WA 98126,May,Tuesday
725000.0,3,2,2500.0,4774.0,1,no,Average view,Average,1450,1050,1940,1996,4111 1st Ave NW,Seattle,WA 98107,May,Tuesday
293000.0,4,3,3250.0,7684.0,1,no,Average view,Average,3250,0,1973,2013,17101-17103 SE 383rd St,Auburn,WA 98092,May,Tuesday
268000.0,4,2,1930.0,6600.0,1,no,No view,Good,1030,900,1967,0,13436 Occidental Ave S,Burien,WA 98168,May,Tuesday
475000.0,4,4,3400.0,7684.0,2,no,No view,Average,2500,900,1991,0,19132 Beall Rd SW,Vashon,WA 98070,May,Tuesday
488000.0,3,3,1590.0,2550.0,3,no,No view,Average,1590,0,1985,0,6601-6699 28th Ave NW,Seattle,WA 98117,May,Tuesday
760000.0,4,3,3330.0,7399.0,2,no,No view,Average,3330,0,2009,0,14009 NE 85th Ct,Redmond,WA 98052,May,Tuesday
461000.0,5,3,1980.0,7684.0,2,no,No view,Average,1590,0,2009,0,6402-6412 105th Ave NE,Kirkland,WA 98033,May,Tuesday
754950.0,3,3,2610.0,7256.0,2,no,No view,Average,2610,0,2014,0,12108 NE 106th Pl,Kirkland,WA 98033,May,Tuesday
263900.0,3,3,1658.0,2700.0,2,no,No view,Average,1658,0,2014,0,2150 S 262nd Ct,Des Moines,WA 98198,May,Tuesday
460000.0,3,4,1600.0,1431.0,2,no,No view,Average,1240,360,2006,0,7906 6th Ave NW,Seattle,WA 98117,May,Tuesday
399950.0,3,3,1296.0,1051.0,3,no,No view,Average,1296,0,2009,0,12303 Sand Point Way NE,Seattle,WA 98125,May,Tuesday
370000.0,2,3,1280.0,835.0,2,no,No view,Average,1080,200,2009,0,3825 S Angeline St,Seattle,WA 98118,May,Tuesday
461000.0,4,3,1980.0,11533.0,2,no,Excellent view,Average,1590,990,2004,2003,6310 Fairway Pl SE,Snoqualmie,WA 98065,May,Tuesday
450800.0,4,4,2510.0,5311.0,2,no,No view,Average,2510,0,2009,0,3617 NE 12th St,Renton,WA 98056,May,Tuesday
627000.0,3,4,2710.0,3475.0,2,no,No view,Average,1650,1060,2005,0,Shangri-La Way NW,Issaquah,WA 98027,May,Tuesday
495000.0,3,3,1750.0,1548.0,3,no,No view,Average,1750,0,2013,1923,3933 S Brandon St,Seattle,WA 98118,May,Tuesday
310000.0,3,1,1430.0,7684.0,1,no,No view,Good,1430,0,1927,0,8308 NE 176th Pl,Kenmore,WA 98028,May,Wednesday
550000.0,4,1,1660.0,7684.0,1,no,No view,Poor,930,730,1933,0,6056 156th Ave NE,Redmond,WA 98052,May,Wednesday
215000.0,2,1,1320.0,8865.0,1,no,No view,Good,1320,0,1943,0,2496-2598 S 121st St,Burien,WA 98168,May,Wednesday
799000.0,4,3,2580.0,7684.0,2,no,No view,Average,2580,0,1984,0,24927 NE 108th St,Redmond,WA 98053,May,Wednesday
630000.0,4,3,2740.0,7684.0,2,no,No view,Average,2740,0,1993,0,18808 215th Way NE,Woodinville,WA 98077,May,Wednesday
267000.0,3,3,2495.0,4400.0,2,no,No view,Average,2495,0,2007,0,35039 41st Pl S,Federal Way,WA 98001,May,Wednesday
900000.0,3,3,2300.0,7684.0,1,no,No view,Good,2300,0,1950,1985,2940 72nd Ave SE,Mercer Island,WA 98040,May,Wednesday
365000.0,3,2,1300.0,12240.0,1,no,No view,Average,1300,0,1963,2008,7343 NE 150th St,Kenmore,WA 98028,May,Wednesday
544500.0,4,3,2230.0,10414.0,1,no,No view,Excellent,1450,780,1974,0,3022 254th Ave SE,Issaquah,WA 98075,May,Wednesday
599000.0,4,3,2020.0,2750.0,1,no,No view,Average,1010,1010,1917,2014,3212 E Terrace St,Seattle,WA 98122,May,Wednesday
815000.0,4,3,2000.0,3800.0,2,no,No view,Average,2000,0,2001,0,7708 16th Ave NE,Seattle,WA 98115,May,Wednesday
254000.0,2,1,1060.0,8187.0,1,no,No view,Good,1060,0,1952,0,16708 N Park Ave N,Shoreline,WA 98133,May,Wednesday
740000.0,2,2,2080.0,4800.0,1,no,No view,Excellent,1080,1000,1923,0,333 NW 84th St,Seattle,WA 98117,May,Wednesday
225000.0,3,2,2030.0,7684.0,1,no,No view,Good,1220,810,1979,0,36721 34th Ave S,Auburn,WA 98001,May,Wednesday
925000.0,3,3,2690.0,7000.0,2,no,No view,Excellent,1840,850,1943,0,6825 48th Ave NE,Seattle,WA 98115,May,Wednesday
461000.0,4,3,3240.0,10800.0,1,no,No view,Average,2260,980,1946,0,5726 61st Ave NE,Seattle,WA 98105,May,Wednesday
537000.0,3,3,1550.0,7684.0,2,no,No view,Excellent,1550,0,1999,0,11004 NE 108th St,Kirkland,WA 98033,May,Wednesday
335000.0,4,2,1480.0,3132.0,1,no,No view,Excellent,740,740,1910,0,5840 16th Ave S,Seattle,WA 98108,May,Wednesday
840000.0,4,3,3040.0,2800.0,2,no,No view,Average,2100,940,1906,2014,318 E Mercer St,Seattle,WA 98102,May,Wednesday
224000.0,3,2,1560.0,7300.0,1,no,No view,Good,1040,520,1964,0,4205 S 288th Pl,Auburn,WA 98001,May,Wednesday
395000.0,3,3,2250.0,3757.0,2,no,No view,Average,2250,0,2006,0,6730 SE 5th St,Renton,WA 98059,May,Wednesday
450000.0,3,1,1100.0,4600.0,1,no,No view,Average,1100,0,1917,2009,3920 42nd Ave SW,Seattle,WA 98116,May,Wednesday
681000.0,3,1,1700.0,6356.0,1,no,No view,Average,1700,0,1907,1983,4001 42nd Ave S,Seattle,WA 98118,May,Wednesday
898000.0,5,2,2680.0,7684.0,1,no,No view,Good,1450,1230,1963,0,2615 109th Pl NE,Bellevue,WA 98004,May,Wednesday
370000.0,3,1,800.0,2296.0,1,no,No view,Good,800,0,1908,0,125 N Bowdoin Pl,Seattle,WA 98103,May,Wednesday
429000.0,2,2,1350.0,6315.0,1,no,No view,Average,1350,0,2005,0,23039 NE 130th St,Redmond,WA 98053,May,Wednesday
150000.0,3,1,820.0,7680.0,1,no,No view,Average,820,0,1910,2006,8408 20th Ave SW,Seattle,WA 98106,May,Wednesday
555000.0,3,3,3160.0,4270.0,2,no,No view,Average,2650,510,2006,0,11131 NE 162nd St,Bothell,WA 98011,May,Wednesday
326000.0,3,3,1720.0,7684.0,1,no,No view,Good,1720,0,1958,1972,18401 124th Ave SE,Renton,WA 98058,May,Wednesday
225000.0,3,3,1680.0,6755.0,2,no,No view,Average,1680,0,1994,0,30410 128th Pl SE,Auburn,WA 98092,May,Wednesday
245100.0,3,2,1300.0,7958.0,1,no,No view,Average,1300,0,1996,0,11022 SE 319th Ct,Auburn,WA 98092,May,Wednesday
665000.0,3,3,2190.0,10370.0,2,no,No view,Average,2190,0,1987,2000,1345 232nd Pl NE,Sammamish,WA 98074,May,Wednesday
535000.0,3,3,1720.0,4006.0,2,no,No view,Average,1720,0,1994,0,4228 249th Ct SE,Issaquah,WA 98029,May,Wednesday
305000.0,3,1,1160.0,11776.0,1,no,No view,Average,1160,0,1968,1997,15803 197th Pl NE,Woodinville,WA 98077,May,Wednesday
461000.0,3,4,3150.0,7684.0,1,no,No view,Average,3150,0,1957,2005,714 145th Ave SE,Bellevue,WA 98007,May,Wednesday
215000.0,3,2,1210.0,8075.0,1,no,No view,Good,1210,0,1983,0,127 Chicago Blvd S,Pacific,WA 98047,May,Wednesday
432500.0,3,2,1980.0,5100.0,1,no,No view,Average,1270,710,1965,1993,8516 Linden Ave N,Seattle,WA 98103,May,Wednesday
655000.0,4,3,2990.0,5669.0,2,no,No view,Average,2990,0,2003,0,225 246th Ct NE,Sammamish,WA 98074,May,Wednesday
266200.0,3,2,1430.0,9600.0,1,no,No view,Good,1430,0,1966,0,14217 SE 144th St,Renton,WA 98059,May,Wednesday
244615.0,3,3,2060.0,4030.0,2,no,No view,Average,2060,0,1999,0,921 4th Ave N,Kent,WA 98032,May,Wednesday
460000.0,4,3,2230.0,7684.0,2,no,No view,Average,2230,0,1991,0,27209 110th Ave SE,Kent,WA 98030,May,Wednesday
370000.0,4,3,3090.0,7684.0,2,no,No view,Average,3090,0,1995,0,34711 5th Ave SW,Federal Way,WA 98023,May,Wednesday
465000.0,3,4,1980.0,7684.0,1,no,Good view,Average,2150,0,1967,2011,29211 7th Pl S,Federal Way,WA 98003,May,Wednesday
461000.0,3,3,1970.0,7684.0,1,yes,Excellent view,Average,1100,870,1937,1998,5923 Beach Dr SW,Seattle,WA 98136,May,Wednesday
189000.0,2,2,1700.0,3171.0,1,no,No view,Excellent,850,850,1927,0,508 D St SE,Auburn,WA 98002,May,Wednesday
820000.0,3,3,2510.0,5503.0,2,no,Average view,Average,2510,0,1995,0,6736 40th Ave SW,Seattle,WA 98136,May,Wednesday
461000.0,3,3,3610.0,7684.0,1,no,Excellent view,Excellent,2070,0,1959,0,20303 SE 40th St,Sammamish,WA 98075,May,Wednesday
461000.0,4,4,2980.0,7000.0,2,no,Good view,Average,2140,840,1900,2014,3115 S Norman St,Seattle,WA 98144,May,Wednesday
438750.0,3,2,1610.0,6480.0,1,no,No view,Good,1610,0,1947,1988,2003 NE 117th St,Seattle,WA 98125,May,Wednesday
461000.0,4,3,3650.0,6982.0,2,no,Average view,Good,2530,1120,1951,2003,4911 NE 65th St,Seattle,WA 98115,May,Wednesday
600000.0,4,2,2510.0,7684.0,1,no,No view,Average,2510,0,1960,2012,13507 62nd Ave NE,Kirkland,WA 98034,May,Wednesday
589000.0,3,1,1110.0,6000.0,1,no,No view,Excellent,1110,0,1932,2002,3228 36th Ave W,Seattle,WA 98199,May,Wednesday
590000.0,3,2,1650.0,6150.0,2,no,No view,Good,1650,0,1926,1993,3627 48th Ave SW,Seattle,WA 98116,May,Wednesday
479900.0,3,2,1980.0,12150.0,1,no,No view,Average,1980,0,1994,0,26272 142nd Ave SE,Kent,WA 98042,May,Wednesday
210000.0,2,2,880.0,1157.0,2,no,No view,Average,880,0,2007,0,9413 34th Ave SW,Seattle,WA 98126,May,Wednesday
745000.0,3,2,1490.0,9800.0,1,no,No view,Good,1140,350,1947,1988,10637 SE 29th St,Beaux Arts Village,WA 98004,May,Wednesday
840500.0,3,2,2520.0,5400.0,1,no,No view,Good,1410,1110,1906,1990,1917 3rd Ave W,Seattle,WA 98119,May,Wednesday
420000.0,3,2,1820.0,7684.0,1,no,No view,Average,1250,570,1977,2004,4031 W Ames Lake Dr NE,Redmond,WA 98053,May,Wednesday
565000.0,3,3,1980.0,9066.0,1,no,No view,Average,2070,0,1978,0,14007 35th Ave NE,Seattle,WA 98125,May,Wednesday
840000.0,4,3,3420.0,8405.0,2,no,No view,Average,3420,0,2000,0,20525 NE 26th St,Sammamish,WA 98074,May,Wednesday
681716.0,4,3,3150.0,7277.0,2,no,No view,Average,3150,0,2006,0,1224 N 27th Pl,Renton,WA 98056,May,Wednesday
600000.0,3,2,1580.0,7416.0,1,no,No view,Average,1150,430,1967,2011,12501 SE 4th Pl,Bellevue,WA 98005,May,Wednesday
380000.0,3,2,1660.0,8281.0,1,no,No view,Average,1660,0,1949,1998,5021 Fauntleroy Way SW,Seattle,WA 98136,May,Wednesday
168500.0,3,1,1100.0,10125.0,1,no,No view,Average,1100,0,1969,2010,17458 SE 262nd St,Covington,WA 98042,May,Wednesday
355000.0,2,1,1270.0,3200.0,1,no,No view,Good,960,310,1920,0,4038 Linden Ave N,Seattle,WA 98103,May,Wednesday
277000.0,4,1,1450.0,6250.0,1,no,No view,Average,990,460,1964,2000,10020 18th Ave SW,Seattle,WA 98146,May,Wednesday
236000.0,4,3,1830.0,9485.0,1,no,No view,Good,1200,630,1989,0,4235 SW 337th Pl,Federal Way,WA 98023,May,Wednesday
270000.0,3,2,1300.0,4127.0,1,no,No view,Good,650,650,1918,1953,1309 SW Webster St,Seattle,WA 98106,May,Wednesday
700000.0,2,2,2320.0,5500.0,1,no,Average view,Average,1720,600,1925,2000,1903 32nd Ave S,Seattle,WA 98144,May,Wednesday
425000.0,4,3,1680.0,9545.0,1,no,No view,Good,1080,600,1979,0,7220 NE 152nd Pl,Kenmore,WA 98028,May,Wednesday
635000.0,3,3,2300.0,5500.0,1,no,No view,Good,2000,300,1921,0,2739 31st Ave S,Seattle,WA 98144,May,Wednesday
510250.0,3,2,1400.0,4000.0,1,no,No view,Average,870,530,1951,1994,8520 19th Ave NW,Seattle,WA 98117,May,Wednesday
461000.0,4,3,2410.0,4560.0,2,no,Average view,Excellent,1800,610,1929,0,7006 35th Ave NW,Seattle,WA 98117,May,Wednesday
254000.0,3,2,1480.0,7480.0,1,no,No view,Good,1480,0,1992,0,21438 SE 277th St,Maple Valley,WA 98038,May,Wednesday
299000.0,3,1,1390.0,9624.0,1,no,No view,Good,1390,0,1954,1979,2544 NE 203rd St,Shoreline,WA 98155,May,Wednesday
175000.0,2,1,830.0,2699.0,1,no,No view,Average,830,0,1996,0,22775 SE 242nd Pl,Maple Valley,WA 98038,May,Wednesday
157500.0,2,1,740.0,9003.0,1,no,No view,Average,740,0,1949,1998,20206-20212 108th Ave SE,Kent,WA 98031,May,Wednesday
580000.0,5,2,1940.0,6000.0,1,no,No view,Excellent,970,970,1945,0,8026 38th Ave NE,Seattle,WA 98115,May,Wednesday
124740.0,3,1,1340.0,7684.0,1,no,No view,Good,1340,0,1978,2000,31118 149th Ave SE,Kent,WA 98042,May,Wednesday
461000.0,3,4,1980.0,6480.0,2,no,Good view,Excellent,3140,0,1959,0,1210 22nd Ave E,Seattle,WA 98112,May,Wednesday
285000.0,2,1,800.0,6240.0,1,no,No view,Average,800,0,1954,2005,13332 30th Ave NE,Seattle,WA 98125,May,Wednesday
242000.0,3,2,1310.0,9645.0,1,no,No view,Average,1310,0,1979,2014,21860 Military Rd S,SeaTac,WA 98198,May,Wednesday
840000.0,4,2,2330.0,4000.0,2,no,No view,Excellent,1300,1030,1924,1956,5036 36th Ave NE,Seattle,WA 98105,May,Wednesday
474800.0,2,4,1400.0,1243.0,3,no,No view,Average,1400,0,2000,0,3648 Francis Ave N,Seattle,WA 98103,May,Wednesday
490000.0,4,3,2360.0,4367.0,2,no,No view,Average,2360,0,2003,0,12977 NE 201st St,Woodinville,WA 98072,May,Wednesday
465000.0,3,3,1840.0,5752.0,2,no,No view,Average,1840,0,2003,0,11526 NE 116th St,Kirkland,WA 98034,May,Wednesday
515000.0,4,3,2680.0,7178.0,2,no,No view,Average,2680,0,2004,2003,36231 SE Isley St,Snoqualmie,WA 98065,May,Wednesday
430000.0,3,4,3890.0,7140.0,1,no,Average view,Average,2390,0,1943,2007,10631 Forest Ave S,Seattle,WA 98178,May,Wednesday
253400.0,3,2,1400.0,8640.0,1,no,No view,Excellent,1400,0,1968,0,1033 S 316th St,Federal Way,WA 98003,May,Wednesday
355000.0,3,3,2400.0,9701.0,1,no,No view,Average,2400,0,1990,2009,4621 SW 327th Pl,Federal Way,WA 98023,May,Wednesday
740000.0,4,3,2920.0,7684.0,2,no,No view,Good,2920,0,1998,0,28412 SE 43rd St,Fall City,WA 98024,May,Wednesday
186950.0,2,2,1390.0,1302.0,2,no,No view,Average,1390,0,1986,0,312 S 328th Ln,Federal Way,WA 98003,May,Wednesday
306000.0,3,3,1680.0,11193.0,2,no,No view,Average,1680,0,1984,0,16084 SE 172nd Pl,Renton,WA 98058,May,Wednesday
510000.0,4,2,2040.0,8800.0,1,no,No view,Good,1020,1020,1961,2001,1518 150th Ave SE,Bellevue,WA 98007,May,Wednesday
345000.0,2,1,1080.0,4000.0,1,no,No view,Average,1080,0,1940,1996,8351 Jones Ave NW,Seattle,WA 98117,May,Wednesday
875000.0,3,3,2280.0,4280.0,1,no,No view,Excellent,1280,1000,1917,0,1829 N 55th St,Seattle,WA 98103,May,Wednesday
